key;day_full;day;month_nr;Semester;year
2990;09/03/2018;9;3;1;2018
2991;10/03/2018;10;3;1;2018
2992;11/03/2018;11;3;1;2018
2993;12/03/2018;12;3;1;2018
2994;13/03/2018;13;3;1;2018
2995;14/03/2018;14;3;1;2018
2996;15/03/2018;15;3;1;2018
2997;16/03/2018;16;3;1;2018
2998;17/03/2018;17;3;1;2018
2999;18/03/2018;18;3;1;2018
3000;19/03/2018;19;3;1;2018
3001;20/03/2018;20;3;1;2018
3002;21/03/2018;21;3;1;2018
3003;22/03/2018;22;3;1;2018
3004;23/03/2018;23;3;1;2018
3005;24/03/2018;24;3;1;2018
3006;25/03/2018;25;3;1;2018
3007;26/03/2018;26;3;1;2018
3008;27/03/2018;27;3;1;2018
3009;28/03/2018;28;3;1;2018
3010;29/03/2018;29;3;1;2018
3011;30/03/2018;30;3;1;2018
3012;31/03/2018;31;3;1;2018
3013;01/04/2018;1;4;1;2018
3014;02/04/2018;2;4;1;2018
3015;03/04/2018;3;4;1;2018
3016;04/04/2018;4;4;1;2018
3017;05/04/2018;5;4;1;2018
3018;06/04/2018;6;4;1;2018
3019;07/04/2018;7;4;1;2018
3020;08/04/2018;8;4;1;2018
3021;09/04/2018;9;4;1;2018
3022;10/04/2018;10;4;1;2018
3023;11/04/2018;11;4;1;2018
3024;12/04/2018;12;4;1;2018
3025;13/04/2018;13;4;1;2018
3026;14/04/2018;14;4;1;2018
3027;15/04/2018;15;4;1;2018
3028;16/04/2018;16;4;1;2018
3029;17/04/2018;17;4;1;2018
3030;18/04/2018;18;4;1;2018
3031;19/04/2018;19;4;1;2018
3032;20/04/2018;20;4;1;2018
3033;21/04/2018;21;4;1;2018
3034;22/04/2018;22;4;1;2018
3035;23/04/2018;23;4;1;2018
3036;24/04/2018;24;4;1;2018
3037;25/04/2018;25;4;1;2018
3038;26/04/2018;26;4;1;2018
3039;27/04/2018;27;4;1;2018
3040;28/04/2018;28;4;1;2018
3041;29/04/2018;29;4;1;2018
3042;30/04/2018;30;4;1;2018
3043;01/05/2018;1;5;1;2018
3044;02/05/2018;2;5;1;2018
3045;03/05/2018;3;5;1;2018
3046;04/05/2018;4;5;1;2018
3047;05/05/2018;5;5;1;2018
3048;06/05/2018;6;5;1;2018
3049;07/05/2018;7;5;1;2018
3050;08/05/2018;8;5;1;2018
3051;09/05/2018;9;5;1;2018
3052;10/05/2018;10;5;1;2018
3053;11/05/2018;11;5;1;2018
3054;12/05/2018;12;5;1;2018
3055;13/05/2018;13;5;1;2018
3056;14/05/2018;14;5;1;2018
3057;15/05/2018;15;5;1;2018
3058;16/05/2018;16;5;1;2018
3059;17/05/2018;17;5;1;2018
3060;18/05/2018;18;5;1;2018
3061;19/05/2018;19;5;1;2018
3062;20/05/2018;20;5;1;2018
3063;21/05/2018;21;5;1;2018
3064;22/05/2018;22;5;1;2018
3065;23/05/2018;23;5;1;2018
3066;24/05/2018;24;5;1;2018
3067;25/05/2018;25;5;1;2018
3068;26/05/2018;26;5;1;2018
3069;27/05/2018;27;5;1;2018
3070;28/05/2018;28;5;1;2018
3071;29/05/2018;29;5;1;2018
3072;30/05/2018;30;5;1;2018
3073;31/05/2018;31;5;1;2018
3074;01/06/2018;1;6;1;2018
3075;02/06/2018;2;6;1;2018
3076;03/06/2018;3;6;1;2018
3077;04/06/2018;4;6;1;2018
3078;05/06/2018;5;6;1;2018
3079;06/06/2018;6;6;1;2018
3080;07/06/2018;7;6;1;2018
3081;08/06/2018;8;6;1;2018
3082;09/06/2018;9;6;1;2018
3083;10/06/2018;10;6;1;2018
3084;11/06/2018;11;6;1;2018
3085;12/06/2018;12;6;1;2018
3086;13/06/2018;13;6;1;2018
3087;14/06/2018;14;6;1;2018
3088;15/06/2018;15;6;1;2018
3089;16/06/2018;16;6;1;2018
3090;17/06/2018;17;6;1;2018
3091;18/06/2018;18;6;1;2018
3092;19/06/2018;19;6;1;2018
3093;20/06/2018;20;6;1;2018
3094;21/06/2018;21;6;1;2018
3095;22/06/2018;22;6;1;2018
3096;23/06/2018;23;6;1;2018
3097;24/06/2018;24;6;1;2018
3098;25/06/2018;25;6;1;2018
3099;26/06/2018;26;6;1;2018
3100;27/06/2018;27;6;1;2018
3101;28/06/2018;28;6;1;2018
3102;29/06/2018;29;6;1;2018
3103;30/06/2018;30;6;1;2018
3104;01/07/2018;1;7;2;2018
3105;02/07/2018;2;7;2;2018
3106;03/07/2018;3;7;2;2018
3107;04/07/2018;4;7;2;2018
3108;05/07/2018;5;7;2;2018
3109;06/07/2018;6;7;2;2018
3110;07/07/2018;7;7;2;2018
3111;08/07/2018;8;7;2;2018
3112;09/07/2018;9;7;2;2018
3113;10/07/2018;10;7;2;2018
3114;11/07/2018;11;7;2;2018
3115;12/07/2018;12;7;2;2018
3116;13/07/2018;13;7;2;2018
3117;14/07/2018;14;7;2;2018
3118;15/07/2018;15;7;2;2018
3119;16/07/2018;16;7;2;2018
3120;17/07/2018;17;7;2;2018
3121;18/07/2018;18;7;2;2018
3122;19/07/2018;19;7;2;2018
3123;20/07/2018;20;7;2;2018
3124;21/07/2018;21;7;2;2018
3125;22/07/2018;22;7;2;2018
3126;23/07/2018;23;7;2;2018
3127;24/07/2018;24;7;2;2018
3128;25/07/2018;25;7;2;2018
3129;26/07/2018;26;7;2;2018
3130;27/07/2018;27;7;2;2018
3131;28/07/2018;28;7;2;2018
3132;29/07/2018;29;7;2;2018
3133;30/07/2018;30;7;2;2018
3134;31/07/2018;31;7;2;2018
3135;01/08/2018;1;8;2;2018
3136;02/08/2018;2;8;2;2018
3137;03/08/2018;3;8;2;2018
3138;04/08/2018;4;8;2;2018
3139;05/08/2018;5;8;2;2018
3140;06/08/2018;6;8;2;2018
3141;07/08/2018;7;8;2;2018
3142;08/08/2018;8;8;2;2018
3143;09/08/2018;9;8;2;2018
3144;10/08/2018;10;8;2;2018
3145;11/08/2018;11;8;2;2018
3146;12/08/2018;12;8;2;2018
3147;13/08/2018;13;8;2;2018
3148;14/08/2018;14;8;2;2018
3149;15/08/2018;15;8;2;2018
3150;16/08/2018;16;8;2;2018
3151;17/08/2018;17;8;2;2018
3152;18/08/2018;18;8;2;2018
3153;19/08/2018;19;8;2;2018
3154;20/08/2018;20;8;2;2018
3155;21/08/2018;21;8;2;2018
3156;22/08/2018;22;8;2;2018
3157;23/08/2018;23;8;2;2018
3158;24/08/2018;24;8;2;2018
3159;25/08/2018;25;8;2;2018
3160;26/08/2018;26;8;2;2018
3161;27/08/2018;27;8;2;2018
3162;28/08/2018;28;8;2;2018
3163;29/08/2018;29;8;2;2018
3164;30/08/2018;30;8;2;2018
3165;31/08/2018;31;8;2;2018
3166;01/09/2018;1;9;2;2018
3167;02/09/2018;2;9;2;2018
3168;03/09/2018;3;9;2;2018
3169;04/09/2018;4;9;2;2018
3170;05/09/2018;5;9;2;2018
3171;06/09/2018;6;9;2;2018
3172;07/09/2018;7;9;2;2018
3173;08/09/2018;8;9;2;2018
3174;09/09/2018;9;9;2;2018
3175;10/09/2018;10;9;2;2018
3176;11/09/2018;11;9;2;2018
3177;12/09/2018;12;9;2;2018
3178;13/09/2018;13;9;2;2018
3179;14/09/2018;14;9;2;2018
3180;15/09/2018;15;9;2;2018
3181;16/09/2018;16;9;2;2018
3182;17/09/2018;17;9;2;2018
3183;18/09/2018;18;9;2;2018
3184;19/09/2018;19;9;2;2018
3185;20/09/2018;20;9;2;2018
3186;21/09/2018;21;9;2;2018
3187;22/09/2018;22;9;2;2018
3188;23/09/2018;23;9;2;2018
3189;24/09/2018;24;9;2;2018
3190;25/09/2018;25;9;2;2018
3191;26/09/2018;26;9;2;2018
3192;27/09/2018;27;9;2;2018
3193;28/09/2018;28;9;2;2018
3194;29/09/2018;29;9;2;2018
3195;30/09/2018;30;9;2;2018
3196;01/10/2018;1;10;2;2018
3197;02/10/2018;2;10;2;2018
3198;03/10/2018;3;10;2;2018
3199;04/10/2018;4;10;2;2018
3200;05/10/2018;5;10;2;2018
3201;06/10/2018;6;10;2;2018
3202;07/10/2018;7;10;2;2018
3203;08/10/2018;8;10;2;2018
3204;09/10/2018;9;10;2;2018
3205;10/10/2018;10;10;2;2018
3206;11/10/2018;11;10;2;2018
3207;12/10/2018;12;10;2;2018
3208;13/10/2018;13;10;2;2018
3209;14/10/2018;14;10;2;2018
3210;15/10/2018;15;10;2;2018
3211;16/10/2018;16;10;2;2018
3212;17/10/2018;17;10;2;2018
3213;18/10/2018;18;10;2;2018
3214;19/10/2018;19;10;2;2018
3215;20/10/2018;20;10;2;2018
3216;21/10/2018;21;10;2;2018
3217;22/10/2018;22;10;2;2018
3218;23/10/2018;23;10;2;2018
3219;24/10/2018;24;10;2;2018
3220;25/10/2018;25;10;2;2018
3221;26/10/2018;26;10;2;2018
3222;27/10/2018;27;10;2;2018
3223;28/10/2018;28;10;2;2018
3224;29/10/2018;29;10;2;2018
3225;30/10/2018;30;10;2;2018
3226;31/10/2018;31;10;2;2018
3227;01/11/2018;1;11;2;2018
3228;02/11/2018;2;11;2;2018
3229;03/11/2018;3;11;2;2018
3230;04/11/2018;4;11;2;2018
3231;05/11/2018;5;11;2;2018
3232;06/11/2018;6;11;2;2018
3233;07/11/2018;7;11;2;2018
3234;08/11/2018;8;11;2;2018
3235;09/11/2018;9;11;2;2018
3236;10/11/2018;10;11;2;2018
3237;11/11/2018;11;11;2;2018
3238;12/11/2018;12;11;2;2018
3239;13/11/2018;13;11;2;2018
3240;14/11/2018;14;11;2;2018
3241;15/11/2018;15;11;2;2018
3242;16/11/2018;16;11;2;2018
3243;17/11/2018;17;11;2;2018
3244;18/11/2018;18;11;2;2018
3245;19/11/2018;19;11;2;2018
3246;20/11/2018;20;11;2;2018
3247;21/11/2018;21;11;2;2018
3248;22/11/2018;22;11;2;2018
3249;23/11/2018;23;11;2;2018
3250;24/11/2018;24;11;2;2018
3251;25/11/2018;25;11;2;2018
3252;26/11/2018;26;11;2;2018
3253;27/11/2018;27;11;2;2018
3254;28/11/2018;28;11;2;2018
3255;29/11/2018;29;11;2;2018
3256;30/11/2018;30;11;2;2018
3257;01/12/2018;1;12;2;2018
3258;02/12/2018;2;12;2;2018
3259;03/12/2018;3;12;2;2018
3260;04/12/2018;4;12;2;2018
3261;05/12/2018;5;12;2;2018
3262;06/12/2018;6;12;2;2018
3263;07/12/2018;7;12;2;2018
3264;08/12/2018;8;12;2;2018
3265;09/12/2018;9;12;2;2018
3266;10/12/2018;10;12;2;2018
3267;11/12/2018;11;12;2;2018
3268;12/12/2018;12;12;2;2018
3269;13/12/2018;13;12;2;2018
3270;14/12/2018;14;12;2;2018
3271;15/12/2018;15;12;2;2018
3272;16/12/2018;16;12;2;2018
3273;17/12/2018;17;12;2;2018
3274;18/12/2018;18;12;2;2018
3275;19/12/2018;19;12;2;2018
3276;20/12/2018;20;12;2;2018
3277;21/12/2018;21;12;2;2018
3278;22/12/2018;22;12;2;2018
3279;23/12/2018;23;12;2;2018
3280;24/12/2018;24;12;2;2018
3281;25/12/2018;25;12;2;2018
3282;26/12/2018;26;12;2;2018
3283;27/12/2018;27;12;2;2018
3284;28/12/2018;28;12;2;2018
3285;29/12/2018;29;12;2;2018
3286;30/12/2018;30;12;2;2018
3287;31/12/2018;31;12;2;2018
3288;01/01/2019;1;1;1;2019
3289;02/01/2019;2;1;1;2019
3290;03/01/2019;3;1;1;2019
3291;04/01/2019;4;1;1;2019
3292;05/01/2019;5;1;1;2019
3293;06/01/2019;6;1;1;2019
3294;07/01/2019;7;1;1;2019
3295;08/01/2019;8;1;1;2019
3296;09/01/2019;9;1;1;2019
3297;10/01/2019;10;1;1;2019
3298;11/01/2019;11;1;1;2019
3299;12/01/2019;12;1;1;2019
3300;13/01/2019;13;1;1;2019
3301;14/01/2019;14;1;1;2019
3302;15/01/2019;15;1;1;2019
3303;16/01/2019;16;1;1;2019
3304;17/01/2019;17;1;1;2019
3305;18/01/2019;18;1;1;2019
3306;19/01/2019;19;1;1;2019
3307;20/01/2019;20;1;1;2019
3308;21/01/2019;21;1;1;2019
3309;22/01/2019;22;1;1;2019
3310;23/01/2019;23;1;1;2019
3311;24/01/2019;24;1;1;2019
3312;25/01/2019;25;1;1;2019
3313;26/01/2019;26;1;1;2019
3314;27/01/2019;27;1;1;2019
3315;28/01/2019;28;1;1;2019
3316;29/01/2019;29;1;1;2019
3317;30/01/2019;30;1;1;2019
3318;31/01/2019;31;1;1;2019
3319;01/02/2019;1;2;1;2019
3320;02/02/2019;2;2;1;2019
3321;03/02/2019;3;2;1;2019
3322;04/02/2019;4;2;1;2019
3323;05/02/2019;5;2;1;2019
3324;06/02/2019;6;2;1;2019
3325;07/02/2019;7;2;1;2019
3326;08/02/2019;8;2;1;2019
3327;09/02/2019;9;2;1;2019
3328;10/02/2019;10;2;1;2019
3329;11/02/2019;11;2;1;2019
3330;12/02/2019;12;2;1;2019
3331;13/02/2019;13;2;1;2019
3332;14/02/2019;14;2;1;2019
3333;15/02/2019;15;2;1;2019
3334;16/02/2019;16;2;1;2019
3335;17/02/2019;17;2;1;2019
3336;18/02/2019;18;2;1;2019
3337;19/02/2019;19;2;1;2019
3338;20/02/2019;20;2;1;2019
3339;21/02/2019;21;2;1;2019
3340;22/02/2019;22;2;1;2019
3341;23/02/2019;23;2;1;2019
3342;24/02/2019;24;2;1;2019
3343;25/02/2019;25;2;1;2019
3344;26/02/2019;26;2;1;2019
3345;27/02/2019;27;2;1;2019
3346;28/02/2019;28;2;1;2019
3347;01/03/2019;1;3;1;2019
3348;02/03/2019;2;3;1;2019
3349;03/03/2019;3;3;1;2019
3350;04/03/2019;4;3;1;2019
3351;05/03/2019;5;3;1;2019
3352;06/03/2019;6;3;1;2019
3353;07/03/2019;7;3;1;2019
3354;08/03/2019;8;3;1;2019
3355;09/03/2019;9;3;1;2019
3356;10/03/2019;10;3;1;2019
3357;11/03/2019;11;3;1;2019
3358;12/03/2019;12;3;1;2019
3359;13/03/2019;13;3;1;2019
3360;14/03/2019;14;3;1;2019
3361;15/03/2019;15;3;1;2019
3362;16/03/2019;16;3;1;2019
3363;17/03/2019;17;3;1;2019
3364;18/03/2019;18;3;1;2019
3365;19/03/2019;19;3;1;2019
3366;20/03/2019;20;3;1;2019
3367;21/03/2019;21;3;1;2019
3368;22/03/2019;22;3;1;2019
3369;23/03/2019;23;3;1;2019
3370;24/03/2019;24;3;1;2019
3371;25/03/2019;25;3;1;2019
3372;26/03/2019;26;3;1;2019
3373;27/03/2019;27;3;1;2019
3374;28/03/2019;28;3;1;2019
3375;29/03/2019;29;3;1;2019
3376;30/03/2019;30;3;1;2019
3377;31/03/2019;31;3;1;2019
3378;01/04/2019;1;4;1;2019
3379;02/04/2019;2;4;1;2019
3380;03/04/2019;3;4;1;2019
3381;04/04/2019;4;4;1;2019
3382;05/04/2019;5;4;1;2019
3383;06/04/2019;6;4;1;2019
3384;07/04/2019;7;4;1;2019
3385;08/04/2019;8;4;1;2019
3386;09/04/2019;9;4;1;2019
3387;10/04/2019;10;4;1;2019
3388;11/04/2019;11;4;1;2019
3389;12/04/2019;12;4;1;2019
3390;13/04/2019;13;4;1;2019
3391;14/04/2019;14;4;1;2019
3392;15/04/2019;15;4;1;2019
3393;16/04/2019;16;4;1;2019
3394;17/04/2019;17;4;1;2019
3395;18/04/2019;18;4;1;2019
3396;19/04/2019;19;4;1;2019
3397;20/04/2019;20;4;1;2019
3398;21/04/2019;21;4;1;2019
3399;22/04/2019;22;4;1;2019
3400;23/04/2019;23;4;1;2019
3401;24/04/2019;24;4;1;2019
3402;25/04/2019;25;4;1;2019
3403;26/04/2019;26;4;1;2019
3404;27/04/2019;27;4;1;2019
3405;28/04/2019;28;4;1;2019
3406;29/04/2019;29;4;1;2019
3407;30/04/2019;30;4;1;2019
3408;01/05/2019;1;5;1;2019
3409;02/05/2019;2;5;1;2019
3410;03/05/2019;3;5;1;2019
3411;04/05/2019;4;5;1;2019
3412;05/05/2019;5;5;1;2019
3413;06/05/2019;6;5;1;2019
3414;07/05/2019;7;5;1;2019
3415;08/05/2019;8;5;1;2019
3416;09/05/2019;9;5;1;2019
3417;10/05/2019;10;5;1;2019
3418;11/05/2019;11;5;1;2019
3419;12/05/2019;12;5;1;2019
3420;13/05/2019;13;5;1;2019
3421;14/05/2019;14;5;1;2019
3422;15/05/2019;15;5;1;2019
3423;16/05/2019;16;5;1;2019
3424;17/05/2019;17;5;1;2019
3425;18/05/2019;18;5;1;2019
3426;19/05/2019;19;5;1;2019
3427;20/05/2019;20;5;1;2019
3428;21/05/2019;21;5;1;2019
3429;22/05/2019;22;5;1;2019
3430;23/05/2019;23;5;1;2019
3431;24/05/2019;24;5;1;2019
3432;25/05/2019;25;5;1;2019
3433;26/05/2019;26;5;1;2019
3434;27/05/2019;27;5;1;2019
3435;28/05/2019;28;5;1;2019
3436;29/05/2019;29;5;1;2019
3437;30/05/2019;30;5;1;2019
3438;31/05/2019;31;5;1;2019
3439;01/06/2019;1;6;1;2019
3440;02/06/2019;2;6;1;2019
3441;03/06/2019;3;6;1;2019
3442;04/06/2019;4;6;1;2019
3443;05/06/2019;5;6;1;2019
3444;06/06/2019;6;6;1;2019
3445;07/06/2019;7;6;1;2019
3446;08/06/2019;8;6;1;2019
3447;09/06/2019;9;6;1;2019
3448;10/06/2019;10;6;1;2019
3449;11/06/2019;11;6;1;2019
3450;12/06/2019;12;6;1;2019
3451;13/06/2019;13;6;1;2019
3452;14/06/2019;14;6;1;2019
3453;15/06/2019;15;6;1;2019
3454;16/06/2019;16;6;1;2019
3455;17/06/2019;17;6;1;2019
3456;18/06/2019;18;6;1;2019
3457;19/06/2019;19;6;1;2019
3458;20/06/2019;20;6;1;2019
3459;21/06/2019;21;6;1;2019
3460;22/06/2019;22;6;1;2019
3461;23/06/2019;23;6;1;2019
3462;24/06/2019;24;6;1;2019
3463;25/06/2019;25;6;1;2019
3464;26/06/2019;26;6;1;2019
3465;27/06/2019;27;6;1;2019
3466;28/06/2019;28;6;1;2019
3467;29/06/2019;29;6;1;2019
3468;30/06/2019;30;6;1;2019
3469;01/07/2019;1;7;2;2019
3470;02/07/2019;2;7;2;2019
3471;03/07/2019;3;7;2;2019
3472;04/07/2019;4;7;2;2019
3473;05/07/2019;5;7;2;2019
3474;06/07/2019;6;7;2;2019
3475;07/07/2019;7;7;2;2019
3476;08/07/2019;8;7;2;2019
3477;09/07/2019;9;7;2;2019
3478;10/07/2019;10;7;2;2019
3479;11/07/2019;11;7;2;2019
3480;12/07/2019;12;7;2;2019
3481;13/07/2019;13;7;2;2019
3482;14/07/2019;14;7;2;2019
3483;15/07/2019;15;7;2;2019
3484;16/07/2019;16;7;2;2019
3485;17/07/2019;17;7;2;2019
3486;18/07/2019;18;7;2;2019
3487;19/07/2019;19;7;2;2019
3488;20/07/2019;20;7;2;2019
3489;21/07/2019;21;7;2;2019
3490;22/07/2019;22;7;2;2019
3491;23/07/2019;23;7;2;2019
3492;24/07/2019;24;7;2;2019
3493;25/07/2019;25;7;2;2019
3494;26/07/2019;26;7;2;2019
3495;27/07/2019;27;7;2;2019
3496;28/07/2019;28;7;2;2019
3497;29/07/2019;29;7;2;2019
3498;30/07/2019;30;7;2;2019
3499;31/07/2019;31;7;2;2019
3500;01/08/2019;1;8;2;2019
3501;02/08/2019;2;8;2;2019
3502;03/08/2019;3;8;2;2019
3503;04/08/2019;4;8;2;2019
3504;05/08/2019;5;8;2;2019
3505;06/08/2019;6;8;2;2019
3506;07/08/2019;7;8;2;2019
3507;08/08/2019;8;8;2;2019
3508;09/08/2019;9;8;2;2019
3509;10/08/2019;10;8;2;2019
3510;11/08/2019;11;8;2;2019
3511;12/08/2019;12;8;2;2019
3512;13/08/2019;13;8;2;2019
3513;14/08/2019;14;8;2;2019
3514;15/08/2019;15;8;2;2019
3515;16/08/2019;16;8;2;2019
3516;17/08/2019;17;8;2;2019
3517;18/08/2019;18;8;2;2019
3518;19/08/2019;19;8;2;2019
3519;20/08/2019;20;8;2;2019
3520;21/08/2019;21;8;2;2019
3521;22/08/2019;22;8;2;2019
3522;23/08/2019;23;8;2;2019
3523;24/08/2019;24;8;2;2019
3524;25/08/2019;25;8;2;2019
3525;26/08/2019;26;8;2;2019
3526;27/08/2019;27;8;2;2019
3527;28/08/2019;28;8;2;2019
3528;29/08/2019;29;8;2;2019
3529;30/08/2019;30;8;2;2019
3530;31/08/2019;31;8;2;2019
3531;01/09/2019;1;9;2;2019
3532;02/09/2019;2;9;2;2019
3533;03/09/2019;3;9;2;2019
3534;04/09/2019;4;9;2;2019
3535;05/09/2019;5;9;2;2019
3536;06/09/2019;6;9;2;2019
3537;07/09/2019;7;9;2;2019
3538;08/09/2019;8;9;2;2019
3539;09/09/2019;9;9;2;2019
3540;10/09/2019;10;9;2;2019
3541;11/09/2019;11;9;2;2019
3542;12/09/2019;12;9;2;2019
3543;13/09/2019;13;9;2;2019
3544;14/09/2019;14;9;2;2019
3545;15/09/2019;15;9;2;2019
3546;16/09/2019;16;9;2;2019
3547;17/09/2019;17;9;2;2019
3548;18/09/2019;18;9;2;2019
3549;19/09/2019;19;9;2;2019
3550;20/09/2019;20;9;2;2019
3551;21/09/2019;21;9;2;2019
3552;22/09/2019;22;9;2;2019
3553;23/09/2019;23;9;2;2019
3554;24/09/2019;24;9;2;2019
3555;25/09/2019;25;9;2;2019
3556;26/09/2019;26;9;2;2019
3557;27/09/2019;27;9;2;2019
3558;28/09/2019;28;9;2;2019
3559;29/09/2019;29;9;2;2019
3560;30/09/2019;30;9;2;2019
3561;01/10/2019;1;10;2;2019
3562;02/10/2019;2;10;2;2019
3563;03/10/2019;3;10;2;2019
3564;04/10/2019;4;10;2;2019
3565;05/10/2019;5;10;2;2019
3566;06/10/2019;6;10;2;2019
3567;07/10/2019;7;10;2;2019
3568;08/10/2019;8;10;2;2019
3569;09/10/2019;9;10;2;2019
3570;10/10/2019;10;10;2;2019
3571;11/10/2019;11;10;2;2019
3572;12/10/2019;12;10;2;2019
3573;13/10/2019;13;10;2;2019
3574;14/10/2019;14;10;2;2019
3575;15/10/2019;15;10;2;2019
3576;16/10/2019;16;10;2;2019
3577;17/10/2019;17;10;2;2019
3578;18/10/2019;18;10;2;2019
3579;19/10/2019;19;10;2;2019
3580;20/10/2019;20;10;2;2019
3581;21/10/2019;21;10;2;2019
3582;22/10/2019;22;10;2;2019
3583;23/10/2019;23;10;2;2019
3584;24/10/2019;24;10;2;2019
3585;25/10/2019;25;10;2;2019
3586;26/10/2019;26;10;2;2019
3587;27/10/2019;27;10;2;2019
3588;28/10/2019;28;10;2;2019
3589;29/10/2019;29;10;2;2019
3590;30/10/2019;30;10;2;2019
3591;31/10/2019;31;10;2;2019
3592;01/11/2019;1;11;2;2019
3593;02/11/2019;2;11;2;2019
3594;03/11/2019;3;11;2;2019
3595;04/11/2019;4;11;2;2019
3596;05/11/2019;5;11;2;2019
3597;06/11/2019;6;11;2;2019
3598;07/11/2019;7;11;2;2019
3599;08/11/2019;8;11;2;2019
3600;09/11/2019;9;11;2;2019
3601;10/11/2019;10;11;2;2019
3602;11/11/2019;11;11;2;2019
3603;12/11/2019;12;11;2;2019
3604;13/11/2019;13;11;2;2019
3605;14/11/2019;14;11;2;2019
3606;15/11/2019;15;11;2;2019
3607;16/11/2019;16;11;2;2019
3608;17/11/2019;17;11;2;2019
3609;18/11/2019;18;11;2;2019
3610;19/11/2019;19;11;2;2019
3611;20/11/2019;20;11;2;2019
3612;21/11/2019;21;11;2;2019
3613;22/11/2019;22;11;2;2019
3614;23/11/2019;23;11;2;2019
3615;24/11/2019;24;11;2;2019
3616;25/11/2019;25;11;2;2019
3617;26/11/2019;26;11;2;2019
3618;27/11/2019;27;11;2;2019
3619;28/11/2019;28;11;2;2019
3620;29/11/2019;29;11;2;2019
3621;30/11/2019;30;11;2;2019
3622;01/12/2019;1;12;2;2019
3623;02/12/2019;2;12;2;2019
3624;03/12/2019;3;12;2;2019
3625;04/12/2019;4;12;2;2019
3626;05/12/2019;5;12;2;2019
3627;06/12/2019;6;12;2;2019
3628;07/12/2019;7;12;2;2019
3629;08/12/2019;8;12;2;2019
3630;09/12/2019;9;12;2;2019
3631;10/12/2019;10;12;2;2019
3632;11/12/2019;11;12;2;2019
3633;12/12/2019;12;12;2;2019
3634;13/12/2019;13;12;2;2019
3635;14/12/2019;14;12;2;2019
3636;15/12/2019;15;12;2;2019
3637;16/12/2019;16;12;2;2019
3638;17/12/2019;17;12;2;2019
3639;18/12/2019;18;12;2;2019
3640;19/12/2019;19;12;2;2019
3641;20/12/2019;20;12;2;2019
3642;21/12/2019;21;12;2;2019
3643;22/12/2019;22;12;2;2019
3644;23/12/2019;23;12;2;2019
3645;24/12/2019;24;12;2;2019
3646;25/12/2019;25;12;2;2019
3647;26/12/2019;26;12;2;2019
3648;27/12/2019;27;12;2;2019
3649;28/12/2019;28;12;2;2019
3650;29/12/2019;29;12;2;2019
3651;30/12/2019;30;12;2;2019
3652;31/12/2019;31;12;2;2019
3653;01/01/2020;1;1;1;2020
3654;02/01/2020;2;1;1;2020
3655;03/01/2020;3;1;1;2020
3656;04/01/2020;4;1;1;2020
3657;05/01/2020;5;1;1;2020
3658;06/01/2020;6;1;1;2020
3659;07/01/2020;7;1;1;2020
3660;08/01/2020;8;1;1;2020
3661;09/01/2020;9;1;1;2020
3662;10/01/2020;10;1;1;2020
3663;11/01/2020;11;1;1;2020
3664;12/01/2020;12;1;1;2020
3665;13/01/2020;13;1;1;2020
3666;14/01/2020;14;1;1;2020
3667;15/01/2020;15;1;1;2020
3668;16/01/2020;16;1;1;2020
3669;17/01/2020;17;1;1;2020
3670;18/01/2020;18;1;1;2020
3671;19/01/2020;19;1;1;2020
3672;20/01/2020;20;1;1;2020
3673;21/01/2020;21;1;1;2020
3674;22/01/2020;22;1;1;2020
3675;23/01/2020;23;1;1;2020
3676;24/01/2020;24;1;1;2020
3677;25/01/2020;25;1;1;2020
3678;26/01/2020;26;1;1;2020
3679;27/01/2020;27;1;1;2020
3680;28/01/2020;28;1;1;2020
3681;29/01/2020;29;1;1;2020
3682;30/01/2020;30;1;1;2020
3683;31/01/2020;31;1;1;2020
3684;01/02/2020;1;2;1;2020
3685;02/02/2020;2;2;1;2020
3686;03/02/2020;3;2;1;2020
3687;04/02/2020;4;2;1;2020
3688;05/02/2020;5;2;1;2020
3689;06/02/2020;6;2;1;2020
3690;07/02/2020;7;2;1;2020
3691;08/02/2020;8;2;1;2020
3692;09/02/2020;9;2;1;2020
3693;10/02/2020;10;2;1;2020
3694;11/02/2020;11;2;1;2020
3695;12/02/2020;12;2;1;2020
3696;13/02/2020;13;2;1;2020
3697;14/02/2020;14;2;1;2020
3698;15/02/2020;15;2;1;2020
3699;16/02/2020;16;2;1;2020
3700;17/02/2020;17;2;1;2020
3701;18/02/2020;18;2;1;2020
3702;19/02/2020;19;2;1;2020
3703;20/02/2020;20;2;1;2020
3704;21/02/2020;21;2;1;2020
3705;22/02/2020;22;2;1;2020
3706;23/02/2020;23;2;1;2020
3707;24/02/2020;24;2;1;2020
3708;25/02/2020;25;2;1;2020
3709;26/02/2020;26;2;1;2020
3710;27/02/2020;27;2;1;2020
3711;28/02/2020;28;2;1;2020
3712;29/02/2020;29;2;1;2020
3713;01/03/2020;1;3;1;2020
3714;02/03/2020;2;3;1;2020
3715;03/03/2020;3;3;1;2020
3716;04/03/2020;4;3;1;2020
3717;05/03/2020;5;3;1;2020
3718;06/03/2020;6;3;1;2020
3719;07/03/2020;7;3;1;2020
3720;08/03/2020;8;3;1;2020
3721;09/03/2020;9;3;1;2020
3722;10/03/2020;10;3;1;2020
3723;11/03/2020;11;3;1;2020
3724;12/03/2020;12;3;1;2020
