key;day_full;day;month_full;month_nr;month_short;month_name;Semester_full;Semester;year
3054;12/05/2018;12;mai/18;5;MAI;May;2018-S1;1;2018
3055;13/05/2018;13;mai/18;5;MAI;May;2018-S1;1;2018
3056;14/05/2018;14;mai/18;5;MAI;May;2018-S1;1;2018
3057;15/05/2018;15;mai/18;5;MAI;May;2018-S1;1;2018
3058;16/05/2018;16;mai/18;5;MAI;May;2018-S1;1;2018
3059;17/05/2018;17;mai/18;5;MAI;May;2018-S1;1;2018
3060;18/05/2018;18;mai/18;5;MAI;May;2018-S1;1;2018
3061;19/05/2018;19;mai/18;5;MAI;May;2018-S1;1;2018
3062;20/05/2018;20;mai/18;5;MAI;May;2018-S1;1;2018
3063;21/05/2018;21;mai/18;5;MAI;May;2018-S1;1;2018
3064;22/05/2018;22;mai/18;5;MAI;May;2018-S1;1;2018
3065;23/05/2018;23;mai/18;5;MAI;May;2018-S1;1;2018
3066;24/05/2018;24;mai/18;5;MAI;May;2018-S1;1;2018
3067;25/05/2018;25;mai/18;5;MAI;May;2018-S1;1;2018
3068;26/05/2018;26;mai/18;5;MAI;May;2018-S1;1;2018
3069;27/05/2018;27;mai/18;5;MAI;May;2018-S1;1;2018
3070;28/05/2018;28;mai/18;5;MAI;May;2018-S1;1;2018
3071;29/05/2018;29;mai/18;5;MAI;May;2018-S1;1;2018
3072;30/05/2018;30;mai/18;5;MAI;May;2018-S1;1;2018
3073;31/05/2018;31;mai/18;5;MAI;May;2018-S1;1;2018
3074;01/06/2018;1;jun/18;6;JUN;June;2018-S1;1;2018
3075;02/06/2018;2;jun/18;6;JUN;June;2018-S1;1;2018
3076;03/06/2018;3;jun/18;6;JUN;June;2018-S1;1;2018
3077;04/06/2018;4;jun/18;6;JUN;June;2018-S1;1;2018
3078;05/06/2018;5;jun/18;6;JUN;June;2018-S1;1;2018
3079;06/06/2018;6;jun/18;6;JUN;June;2018-S1;1;2018
3080;07/06/2018;7;jun/18;6;JUN;June;2018-S1;1;2018
3081;08/06/2018;8;jun/18;6;JUN;June;2018-S1;1;2018
3082;09/06/2018;9;jun/18;6;JUN;June;2018-S1;1;2018
3083;10/06/2018;10;jun/18;6;JUN;June;2018-S1;1;2018
3084;11/06/2018;11;jun/18;6;JUN;June;2018-S1;1;2018
3085;12/06/2018;12;jun/18;6;JUN;June;2018-S1;1;2018
3086;13/06/2018;13;jun/18;6;JUN;June;2018-S1;1;2018
3087;14/06/2018;14;jun/18;6;JUN;June;2018-S1;1;2018
3088;15/06/2018;15;jun/18;6;JUN;June;2018-S1;1;2018
3089;16/06/2018;16;jun/18;6;JUN;June;2018-S1;1;2018
3090;17/06/2018;17;jun/18;6;JUN;June;2018-S1;1;2018
3091;18/06/2018;18;jun/18;6;JUN;June;2018-S1;1;2018
3092;19/06/2018;19;jun/18;6;JUN;June;2018-S1;1;2018
3093;20/06/2018;20;jun/18;6;JUN;June;2018-S1;1;2018
3094;21/06/2018;21;jun/18;6;JUN;June;2018-S1;1;2018
3095;22/06/2018;22;jun/18;6;JUN;June;2018-S1;1;2018
3096;23/06/2018;23;jun/18;6;JUN;June;2018-S1;1;2018
3097;24/06/2018;24;jun/18;6;JUN;June;2018-S1;1;2018
3098;25/06/2018;25;jun/18;6;JUN;June;2018-S1;1;2018
3099;26/06/2018;26;jun/18;6;JUN;June;2018-S1;1;2018
3100;27/06/2018;27;jun/18;6;JUN;June;2018-S1;1;2018
3101;28/06/2018;28;jun/18;6;JUN;June;2018-S1;1;2018
3102;29/06/2018;29;jun/18;6;JUN;June;2018-S1;1;2018
3103;30/06/2018;30;jun/18;6;JUN;June;2018-S1;1;2018
3104;01/07/2018;1;jul/18;7;JUL;July;2018-S2;2;2018
3105;02/07/2018;2;jul/18;7;JUL;July;2018-S2;2;2018
3106;03/07/2018;3;jul/18;7;JUL;July;2018-S2;2;2018
3107;04/07/2018;4;jul/18;7;JUL;July;2018-S2;2;2018
3108;05/07/2018;5;jul/18;7;JUL;July;2018-S2;2;2018
3109;06/07/2018;6;jul/18;7;JUL;July;2018-S2;2;2018
3110;07/07/2018;7;jul/18;7;JUL;July;2018-S2;2;2018
3111;08/07/2018;8;jul/18;7;JUL;July;2018-S2;2;2018
3112;09/07/2018;9;jul/18;7;JUL;July;2018-S2;2;2018
3113;10/07/2018;10;jul/18;7;JUL;July;2018-S2;2;2018
3114;11/07/2018;11;jul/18;7;JUL;July;2018-S2;2;2018
3115;12/07/2018;12;jul/18;7;JUL;July;2018-S2;2;2018
3116;13/07/2018;13;jul/18;7;JUL;July;2018-S2;2;2018
3117;14/07/2018;14;jul/18;7;JUL;July;2018-S2;2;2018
3118;15/07/2018;15;jul/18;7;JUL;July;2018-S2;2;2018
3119;16/07/2018;16;jul/18;7;JUL;July;2018-S2;2;2018
3120;17/07/2018;17;jul/18;7;JUL;July;2018-S2;2;2018
3121;18/07/2018;18;jul/18;7;JUL;July;2018-S2;2;2018
3122;19/07/2018;19;jul/18;7;JUL;July;2018-S2;2;2018
3123;20/07/2018;20;jul/18;7;JUL;July;2018-S2;2;2018
3124;21/07/2018;21;jul/18;7;JUL;July;2018-S2;2;2018
3125;22/07/2018;22;jul/18;7;JUL;July;2018-S2;2;2018
3126;23/07/2018;23;jul/18;7;JUL;July;2018-S2;2;2018
3127;24/07/2018;24;jul/18;7;JUL;July;2018-S2;2;2018
3128;25/07/2018;25;jul/18;7;JUL;July;2018-S2;2;2018
3129;26/07/2018;26;jul/18;7;JUL;July;2018-S2;2;2018
3130;27/07/2018;27;jul/18;7;JUL;July;2018-S2;2;2018
3131;28/07/2018;28;jul/18;7;JUL;July;2018-S2;2;2018
3132;29/07/2018;29;jul/18;7;JUL;July;2018-S2;2;2018
3133;30/07/2018;30;jul/18;7;JUL;July;2018-S2;2;2018
3134;31/07/2018;31;jul/18;7;JUL;July;2018-S2;2;2018
3135;01/08/2018;1;ago/18;8;AUG;August;2018-S2;2;2018
3136;02/08/2018;2;ago/18;8;AUG;August;2018-S2;2;2018
3137;03/08/2018;3;ago/18;8;AUG;August;2018-S2;2;2018
3138;04/08/2018;4;ago/18;8;AUG;August;2018-S2;2;2018
3139;05/08/2018;5;ago/18;8;AUG;August;2018-S2;2;2018
3140;06/08/2018;6;ago/18;8;AUG;August;2018-S2;2;2018
3141;07/08/2018;7;ago/18;8;AUG;August;2018-S2;2;2018
3142;08/08/2018;8;ago/18;8;AUG;August;2018-S2;2;2018
3143;09/08/2018;9;ago/18;8;AUG;August;2018-S2;2;2018
3144;10/08/2018;10;ago/18;8;AUG;August;2018-S2;2;2018
3145;11/08/2018;11;ago/18;8;AUG;August;2018-S2;2;2018
3146;12/08/2018;12;ago/18;8;AUG;August;2018-S2;2;2018
3147;13/08/2018;13;ago/18;8;AUG;August;2018-S2;2;2018
3148;14/08/2018;14;ago/18;8;AUG;August;2018-S2;2;2018
3149;15/08/2018;15;ago/18;8;AUG;August;2018-S2;2;2018
3150;16/08/2018;16;ago/18;8;AUG;August;2018-S2;2;2018
3151;17/08/2018;17;ago/18;8;AUG;August;2018-S2;2;2018
3152;18/08/2018;18;ago/18;8;AUG;August;2018-S2;2;2018
3153;19/08/2018;19;ago/18;8;AUG;August;2018-S2;2;2018
3154;20/08/2018;20;ago/18;8;AUG;August;2018-S2;2;2018
3155;21/08/2018;21;ago/18;8;AUG;August;2018-S2;2;2018
3156;22/08/2018;22;ago/18;8;AUG;August;2018-S2;2;2018
3157;23/08/2018;23;ago/18;8;AUG;August;2018-S2;2;2018
3158;24/08/2018;24;ago/18;8;AUG;August;2018-S2;2;2018
3159;25/08/2018;25;ago/18;8;AUG;August;2018-S2;2;2018
3160;26/08/2018;26;ago/18;8;AUG;August;2018-S2;2;2018
3161;27/08/2018;27;ago/18;8;AUG;August;2018-S2;2;2018
3162;28/08/2018;28;ago/18;8;AUG;August;2018-S2;2;2018
3163;29/08/2018;29;ago/18;8;AUG;August;2018-S2;2;2018
3164;30/08/2018;30;ago/18;8;AUG;August;2018-S2;2;2018
3165;31/08/2018;31;ago/18;8;AUG;August;2018-S2;2;2018
3166;01/09/2018;1;set/18;9;SEP;September;2018-S2;2;2018
3167;02/09/2018;2;set/18;9;SEP;September;2018-S2;2;2018
3168;03/09/2018;3;set/18;9;SEP;September;2018-S2;2;2018
3169;04/09/2018;4;set/18;9;SEP;September;2018-S2;2;2018
3170;05/09/2018;5;set/18;9;SEP;September;2018-S2;2;2018
3171;06/09/2018;6;set/18;9;SEP;September;2018-S2;2;2018
3172;07/09/2018;7;set/18;9;SEP;September;2018-S2;2;2018
3173;08/09/2018;8;set/18;9;SEP;September;2018-S2;2;2018
3174;09/09/2018;9;set/18;9;SEP;September;2018-S2;2;2018
3175;10/09/2018;10;set/18;9;SEP;September;2018-S2;2;2018
3176;11/09/2018;11;set/18;9;SEP;September;2018-S2;2;2018
3177;12/09/2018;12;set/18;9;SEP;September;2018-S2;2;2018
3178;13/09/2018;13;set/18;9;SEP;September;2018-S2;2;2018
3179;14/09/2018;14;set/18;9;SEP;September;2018-S2;2;2018
3180;15/09/2018;15;set/18;9;SEP;September;2018-S2;2;2018
3181;16/09/2018;16;set/18;9;SEP;September;2018-S2;2;2018
3182;17/09/2018;17;set/18;9;SEP;September;2018-S2;2;2018
3183;18/09/2018;18;set/18;9;SEP;September;2018-S2;2;2018
3184;19/09/2018;19;set/18;9;SEP;September;2018-S2;2;2018
3185;20/09/2018;20;set/18;9;SEP;September;2018-S2;2;2018
3186;21/09/2018;21;set/18;9;SEP;September;2018-S2;2;2018
3187;22/09/2018;22;set/18;9;SEP;September;2018-S2;2;2018
3188;23/09/2018;23;set/18;9;SEP;September;2018-S2;2;2018
3189;24/09/2018;24;set/18;9;SEP;September;2018-S2;2;2018
3190;25/09/2018;25;set/18;9;SEP;September;2018-S2;2;2018
3191;26/09/2018;26;set/18;9;SEP;September;2018-S2;2;2018
3192;27/09/2018;27;set/18;9;SEP;September;2018-S2;2;2018
3193;28/09/2018;28;set/18;9;SEP;September;2018-S2;2;2018
3194;29/09/2018;29;set/18;9;SEP;September;2018-S2;2;2018
3195;30/09/2018;30;set/18;9;SEP;September;2018-S2;2;2018
3196;01/10/2018;1;out/18;10;OCT;October;2018-S2;2;2018
3197;02/10/2018;2;out/18;10;OCT;October;2018-S2;2;2018
3198;03/10/2018;3;out/18;10;OCT;October;2018-S2;2;2018
3199;04/10/2018;4;out/18;10;OCT;October;2018-S2;2;2018
3200;05/10/2018;5;out/18;10;OCT;October;2018-S2;2;2018
3201;06/10/2018;6;out/18;10;OCT;October;2018-S2;2;2018
3202;07/10/2018;7;out/18;10;OCT;October;2018-S2;2;2018
3203;08/10/2018;8;out/18;10;OCT;October;2018-S2;2;2018
3204;09/10/2018;9;out/18;10;OCT;October;2018-S2;2;2018
3205;10/10/2018;10;out/18;10;OCT;October;2018-S2;2;2018
3206;11/10/2018;11;out/18;10;OCT;October;2018-S2;2;2018
3207;12/10/2018;12;out/18;10;OCT;October;2018-S2;2;2018
3208;13/10/2018;13;out/18;10;OCT;October;2018-S2;2;2018
3209;14/10/2018;14;out/18;10;OCT;October;2018-S2;2;2018
3210;15/10/2018;15;out/18;10;OCT;October;2018-S2;2;2018
3211;16/10/2018;16;out/18;10;OCT;October;2018-S2;2;2018
3212;17/10/2018;17;out/18;10;OCT;October;2018-S2;2;2018
3213;18/10/2018;18;out/18;10;OCT;October;2018-S2;2;2018
3214;19/10/2018;19;out/18;10;OCT;October;2018-S2;2;2018
3215;20/10/2018;20;out/18;10;OCT;October;2018-S2;2;2018
3216;21/10/2018;21;out/18;10;OCT;October;2018-S2;2;2018
3217;22/10/2018;22;out/18;10;OCT;October;2018-S2;2;2018
3218;23/10/2018;23;out/18;10;OCT;October;2018-S2;2;2018
3219;24/10/2018;24;out/18;10;OCT;October;2018-S2;2;2018
3220;25/10/2018;25;out/18;10;OCT;October;2018-S2;2;2018
3221;26/10/2018;26;out/18;10;OCT;October;2018-S2;2;2018
3222;27/10/2018;27;out/18;10;OCT;October;2018-S2;2;2018
3223;28/10/2018;28;out/18;10;OCT;October;2018-S2;2;2018
3224;29/10/2018;29;out/18;10;OCT;October;2018-S2;2;2018
3225;30/10/2018;30;out/18;10;OCT;October;2018-S2;2;2018
3226;31/10/2018;31;out/18;10;OCT;October;2018-S2;2;2018
3227;01/11/2018;1;nov/18;11;NOV;November;2018-S2;2;2018
3228;02/11/2018;2;nov/18;11;NOV;November;2018-S2;2;2018
3229;03/11/2018;3;nov/18;11;NOV;November;2018-S2;2;2018
3230;04/11/2018;4;nov/18;11;NOV;November;2018-S2;2;2018
3231;05/11/2018;5;nov/18;11;NOV;November;2018-S2;2;2018
3232;06/11/2018;6;nov/18;11;NOV;November;2018-S2;2;2018
3233;07/11/2018;7;nov/18;11;NOV;November;2018-S2;2;2018
3234;08/11/2018;8;nov/18;11;NOV;November;2018-S2;2;2018
3235;09/11/2018;9;nov/18;11;NOV;November;2018-S2;2;2018
3236;10/11/2018;10;nov/18;11;NOV;November;2018-S2;2;2018
3237;11/11/2018;11;nov/18;11;NOV;November;2018-S2;2;2018
3238;12/11/2018;12;nov/18;11;NOV;November;2018-S2;2;2018
3239;13/11/2018;13;nov/18;11;NOV;November;2018-S2;2;2018
3240;14/11/2018;14;nov/18;11;NOV;November;2018-S2;2;2018
3241;15/11/2018;15;nov/18;11;NOV;November;2018-S2;2;2018
3242;16/11/2018;16;nov/18;11;NOV;November;2018-S2;2;2018
3243;17/11/2018;17;nov/18;11;NOV;November;2018-S2;2;2018
3244;18/11/2018;18;nov/18;11;NOV;November;2018-S2;2;2018
3245;19/11/2018;19;nov/18;11;NOV;November;2018-S2;2;2018
3246;20/11/2018;20;nov/18;11;NOV;November;2018-S2;2;2018
3247;21/11/2018;21;nov/18;11;NOV;November;2018-S2;2;2018
3248;22/11/2018;22;nov/18;11;NOV;November;2018-S2;2;2018
3249;23/11/2018;23;nov/18;11;NOV;November;2018-S2;2;2018
3250;24/11/2018;24;nov/18;11;NOV;November;2018-S2;2;2018
3251;25/11/2018;25;nov/18;11;NOV;November;2018-S2;2;2018
3252;26/11/2018;26;nov/18;11;NOV;November;2018-S2;2;2018
3253;27/11/2018;27;nov/18;11;NOV;November;2018-S2;2;2018
3254;28/11/2018;28;nov/18;11;NOV;November;2018-S2;2;2018
3255;29/11/2018;29;nov/18;11;NOV;November;2018-S2;2;2018
3256;30/11/2018;30;nov/18;11;NOV;November;2018-S2;2;2018
3257;01/12/2018;1;dez/18;12;DEC;December;2018-S2;2;2018
3258;02/12/2018;2;dez/18;12;DEC;December;2018-S2;2;2018
3259;03/12/2018;3;dez/18;12;DEC;December;2018-S2;2;2018
3260;04/12/2018;4;dez/18;12;DEC;December;2018-S2;2;2018
3261;05/12/2018;5;dez/18;12;DEC;December;2018-S2;2;2018
3262;06/12/2018;6;dez/18;12;DEC;December;2018-S2;2;2018
3263;07/12/2018;7;dez/18;12;DEC;December;2018-S2;2;2018
3264;08/12/2018;8;dez/18;12;DEC;December;2018-S2;2;2018
3265;09/12/2018;9;dez/18;12;DEC;December;2018-S2;2;2018
3266;10/12/2018;10;dez/18;12;DEC;December;2018-S2;2;2018
3267;11/12/2018;11;dez/18;12;DEC;December;2018-S2;2;2018
3268;12/12/2018;12;dez/18;12;DEC;December;2018-S2;2;2018
3269;13/12/2018;13;dez/18;12;DEC;December;2018-S2;2;2018
3270;14/12/2018;14;dez/18;12;DEC;December;2018-S2;2;2018
3271;15/12/2018;15;dez/18;12;DEC;December;2018-S2;2;2018
3272;16/12/2018;16;dez/18;12;DEC;December;2018-S2;2;2018
3273;17/12/2018;17;dez/18;12;DEC;December;2018-S2;2;2018
3274;18/12/2018;18;dez/18;12;DEC;December;2018-S2;2;2018
3275;19/12/2018;19;dez/18;12;DEC;December;2018-S2;2;2018
3276;20/12/2018;20;dez/18;12;DEC;December;2018-S2;2;2018
3277;21/12/2018;21;dez/18;12;DEC;December;2018-S2;2;2018
3278;22/12/2018;22;dez/18;12;DEC;December;2018-S2;2;2018
3279;23/12/2018;23;dez/18;12;DEC;December;2018-S2;2;2018
3280;24/12/2018;24;dez/18;12;DEC;December;2018-S2;2;2018
3281;25/12/2018;25;dez/18;12;DEC;December;2018-S2;2;2018
3282;26/12/2018;26;dez/18;12;DEC;December;2018-S2;2;2018
3283;27/12/2018;27;dez/18;12;DEC;December;2018-S2;2;2018
3284;28/12/2018;28;dez/18;12;DEC;December;2018-S2;2;2018
3285;29/12/2018;29;dez/18;12;DEC;December;2018-S2;2;2018
3286;30/12/2018;30;dez/18;12;DEC;December;2018-S2;2;2018
3287;31/12/2018;31;dez/18;12;DEC;December;2018-S2;2;2018
3288;01/01/2019;1;jan/19;1;JAN;January;2019-S1;1;2019
3289;02/01/2019;2;jan/19;1;JAN;January;2019-S1;1;2019
3290;03/01/2019;3;jan/19;1;JAN;January;2019-S1;1;2019
3291;04/01/2019;4;jan/19;1;JAN;January;2019-S1;1;2019
3292;05/01/2019;5;jan/19;1;JAN;January;2019-S1;1;2019
3293;06/01/2019;6;jan/19;1;JAN;January;2019-S1;1;2019
3294;07/01/2019;7;jan/19;1;JAN;January;2019-S1;1;2019
3295;08/01/2019;8;jan/19;1;JAN;January;2019-S1;1;2019
3296;09/01/2019;9;jan/19;1;JAN;January;2019-S1;1;2019
3297;10/01/2019;10;jan/19;1;JAN;January;2019-S1;1;2019
3298;11/01/2019;11;jan/19;1;JAN;January;2019-S1;1;2019
3299;12/01/2019;12;jan/19;1;JAN;January;2019-S1;1;2019
3300;13/01/2019;13;jan/19;1;JAN;January;2019-S1;1;2019
3301;14/01/2019;14;jan/19;1;JAN;January;2019-S1;1;2019
3302;15/01/2019;15;jan/19;1;JAN;January;2019-S1;1;2019
3303;16/01/2019;16;jan/19;1;JAN;January;2019-S1;1;2019
3304;17/01/2019;17;jan/19;1;JAN;January;2019-S1;1;2019
3305;18/01/2019;18;jan/19;1;JAN;January;2019-S1;1;2019
3306;19/01/2019;19;jan/19;1;JAN;January;2019-S1;1;2019
3307;20/01/2019;20;jan/19;1;JAN;January;2019-S1;1;2019
3308;21/01/2019;21;jan/19;1;JAN;January;2019-S1;1;2019
3309;22/01/2019;22;jan/19;1;JAN;January;2019-S1;1;2019
3310;23/01/2019;23;jan/19;1;JAN;January;2019-S1;1;2019
3311;24/01/2019;24;jan/19;1;JAN;January;2019-S1;1;2019
3312;25/01/2019;25;jan/19;1;JAN;January;2019-S1;1;2019
3313;26/01/2019;26;jan/19;1;JAN;January;2019-S1;1;2019
3314;27/01/2019;27;jan/19;1;JAN;January;2019-S1;1;2019
3315;28/01/2019;28;jan/19;1;JAN;January;2019-S1;1;2019
3316;29/01/2019;29;jan/19;1;JAN;January;2019-S1;1;2019
3317;30/01/2019;30;jan/19;1;JAN;January;2019-S1;1;2019
3318;31/01/2019;31;jan/19;1;JAN;January;2019-S1;1;2019
3319;01/02/2019;1;fev/19;2;FEB;February;2019-S1;1;2019
3320;02/02/2019;2;fev/19;2;FEB;February;2019-S1;1;2019
3321;03/02/2019;3;fev/19;2;FEB;February;2019-S1;1;2019
3322;04/02/2019;4;fev/19;2;FEB;February;2019-S1;1;2019
3323;05/02/2019;5;fev/19;2;FEB;February;2019-S1;1;2019
3324;06/02/2019;6;fev/19;2;FEB;February;2019-S1;1;2019
3325;07/02/2019;7;fev/19;2;FEB;February;2019-S1;1;2019
3326;08/02/2019;8;fev/19;2;FEB;February;2019-S1;1;2019
3327;09/02/2019;9;fev/19;2;FEB;February;2019-S1;1;2019
3328;10/02/2019;10;fev/19;2;FEB;February;2019-S1;1;2019
3329;11/02/2019;11;fev/19;2;FEB;February;2019-S1;1;2019
3330;12/02/2019;12;fev/19;2;FEB;February;2019-S1;1;2019
3331;13/02/2019;13;fev/19;2;FEB;February;2019-S1;1;2019
3332;14/02/2019;14;fev/19;2;FEB;February;2019-S1;1;2019
3333;15/02/2019;15;fev/19;2;FEB;February;2019-S1;1;2019
3334;16/02/2019;16;fev/19;2;FEB;February;2019-S1;1;2019
3335;17/02/2019;17;fev/19;2;FEB;February;2019-S1;1;2019
3336;18/02/2019;18;fev/19;2;FEB;February;2019-S1;1;2019
3337;19/02/2019;19;fev/19;2;FEB;February;2019-S1;1;2019
3338;20/02/2019;20;fev/19;2;FEB;February;2019-S1;1;2019
3339;21/02/2019;21;fev/19;2;FEB;February;2019-S1;1;2019
3340;22/02/2019;22;fev/19;2;FEB;February;2019-S1;1;2019
3341;23/02/2019;23;fev/19;2;FEB;February;2019-S1;1;2019
3342;24/02/2019;24;fev/19;2;FEB;February;2019-S1;1;2019
3343;25/02/2019;25;fev/19;2;FEB;February;2019-S1;1;2019
3344;26/02/2019;26;fev/19;2;FEB;February;2019-S1;1;2019
3345;27/02/2019;27;fev/19;2;FEB;February;2019-S1;1;2019
3346;28/02/2019;28;fev/19;2;FEB;February;2019-S1;1;2019
3347;01/03/2019;1;mar/19;3;MAR;March;2019-S1;1;2019
3348;02/03/2019;2;mar/19;3;MAR;March;2019-S1;1;2019
3349;03/03/2019;3;mar/19;3;MAR;March;2019-S1;1;2019
3350;04/03/2019;4;mar/19;3;MAR;March;2019-S1;1;2019
3351;05/03/2019;5;mar/19;3;MAR;March;2019-S1;1;2019
3352;06/03/2019;6;mar/19;3;MAR;March;2019-S1;1;2019
3353;07/03/2019;7;mar/19;3;MAR;March;2019-S1;1;2019
3354;08/03/2019;8;mar/19;3;MAR;March;2019-S1;1;2019
3355;09/03/2019;9;mar/19;3;MAR;March;2019-S1;1;2019
3356;10/03/2019;10;mar/19;3;MAR;March;2019-S1;1;2019
3357;11/03/2019;11;mar/19;3;MAR;March;2019-S1;1;2019
3358;12/03/2019;12;mar/19;3;MAR;March;2019-S1;1;2019
3359;13/03/2019;13;mar/19;3;MAR;March;2019-S1;1;2019
3360;14/03/2019;14;mar/19;3;MAR;March;2019-S1;1;2019
3361;15/03/2019;15;mar/19;3;MAR;March;2019-S1;1;2019
3362;16/03/2019;16;mar/19;3;MAR;March;2019-S1;1;2019
3363;17/03/2019;17;mar/19;3;MAR;March;2019-S1;1;2019
3364;18/03/2019;18;mar/19;3;MAR;March;2019-S1;1;2019
3365;19/03/2019;19;mar/19;3;MAR;March;2019-S1;1;2019
3366;20/03/2019;20;mar/19;3;MAR;March;2019-S1;1;2019
3367;21/03/2019;21;mar/19;3;MAR;March;2019-S1;1;2019
3368;22/03/2019;22;mar/19;3;MAR;March;2019-S1;1;2019
3369;23/03/2019;23;mar/19;3;MAR;March;2019-S1;1;2019
3370;24/03/2019;24;mar/19;3;MAR;March;2019-S1;1;2019
3371;25/03/2019;25;mar/19;3;MAR;March;2019-S1;1;2019
3372;26/03/2019;26;mar/19;3;MAR;March;2019-S1;1;2019
3373;27/03/2019;27;mar/19;3;MAR;March;2019-S1;1;2019
3374;28/03/2019;28;mar/19;3;MAR;March;2019-S1;1;2019
3375;29/03/2019;29;mar/19;3;MAR;March;2019-S1;1;2019
3376;30/03/2019;30;mar/19;3;MAR;March;2019-S1;1;2019
3377;31/03/2019;31;mar/19;3;MAR;March;2019-S1;1;2019
3378;01/04/2019;1;abr/19;4;APR;April;2019-S1;1;2019
3379;02/04/2019;2;abr/19;4;APR;April;2019-S1;1;2019
3380;03/04/2019;3;abr/19;4;APR;April;2019-S1;1;2019
3381;04/04/2019;4;abr/19;4;APR;April;2019-S1;1;2019
3382;05/04/2019;5;abr/19;4;APR;April;2019-S1;1;2019
3383;06/04/2019;6;abr/19;4;APR;April;2019-S1;1;2019
3384;07/04/2019;7;abr/19;4;APR;April;2019-S1;1;2019
3385;08/04/2019;8;abr/19;4;APR;April;2019-S1;1;2019
3386;09/04/2019;9;abr/19;4;APR;April;2019-S1;1;2019
3387;10/04/2019;10;abr/19;4;APR;April;2019-S1;1;2019
3388;11/04/2019;11;abr/19;4;APR;April;2019-S1;1;2019
3389;12/04/2019;12;abr/19;4;APR;April;2019-S1;1;2019
3390;13/04/2019;13;abr/19;4;APR;April;2019-S1;1;2019
3391;14/04/2019;14;abr/19;4;APR;April;2019-S1;1;2019
3392;15/04/2019;15;abr/19;4;APR;April;2019-S1;1;2019
3393;16/04/2019;16;abr/19;4;APR;April;2019-S1;1;2019
3394;17/04/2019;17;abr/19;4;APR;April;2019-S1;1;2019
3395;18/04/2019;18;abr/19;4;APR;April;2019-S1;1;2019
3396;19/04/2019;19;abr/19;4;APR;April;2019-S1;1;2019
3397;20/04/2019;20;abr/19;4;APR;April;2019-S1;1;2019
3398;21/04/2019;21;abr/19;4;APR;April;2019-S1;1;2019
3399;22/04/2019;22;abr/19;4;APR;April;2019-S1;1;2019
3400;23/04/2019;23;abr/19;4;APR;April;2019-S1;1;2019
3401;24/04/2019;24;abr/19;4;APR;April;2019-S1;1;2019
3402;25/04/2019;25;abr/19;4;APR;April;2019-S1;1;2019
3403;26/04/2019;26;abr/19;4;APR;April;2019-S1;1;2019
3404;27/04/2019;27;abr/19;4;APR;April;2019-S1;1;2019
3405;28/04/2019;28;abr/19;4;APR;April;2019-S1;1;2019
3406;29/04/2019;29;abr/19;4;APR;April;2019-S1;1;2019
3407;30/04/2019;30;abr/19;4;APR;April;2019-S1;1;2019
3408;01/05/2019;1;mai/19;5;MAI;May;2019-S1;1;2019
3409;02/05/2019;2;mai/19;5;MAI;May;2019-S1;1;2019
3410;03/05/2019;3;mai/19;5;MAI;May;2019-S1;1;2019
3411;04/05/2019;4;mai/19;5;MAI;May;2019-S1;1;2019
3412;05/05/2019;5;mai/19;5;MAI;May;2019-S1;1;2019
3413;06/05/2019;6;mai/19;5;MAI;May;2019-S1;1;2019
3414;07/05/2019;7;mai/19;5;MAI;May;2019-S1;1;2019
3415;08/05/2019;8;mai/19;5;MAI;May;2019-S1;1;2019
3416;09/05/2019;9;mai/19;5;MAI;May;2019-S1;1;2019
3417;10/05/2019;10;mai/19;5;MAI;May;2019-S1;1;2019
3418;11/05/2019;11;mai/19;5;MAI;May;2019-S1;1;2019
3419;12/05/2019;12;mai/19;5;MAI;May;2019-S1;1;2019
3420;13/05/2019;13;mai/19;5;MAI;May;2019-S1;1;2019
3421;14/05/2019;14;mai/19;5;MAI;May;2019-S1;1;2019
3422;15/05/2019;15;mai/19;5;MAI;May;2019-S1;1;2019
3423;16/05/2019;16;mai/19;5;MAI;May;2019-S1;1;2019
3424;17/05/2019;17;mai/19;5;MAI;May;2019-S1;1;2019
3425;18/05/2019;18;mai/19;5;MAI;May;2019-S1;1;2019
3426;19/05/2019;19;mai/19;5;MAI;May;2019-S1;1;2019
3427;20/05/2019;20;mai/19;5;MAI;May;2019-S1;1;2019
3428;21/05/2019;21;mai/19;5;MAI;May;2019-S1;1;2019
3429;22/05/2019;22;mai/19;5;MAI;May;2019-S1;1;2019
3430;23/05/2019;23;mai/19;5;MAI;May;2019-S1;1;2019
3431;24/05/2019;24;mai/19;5;MAI;May;2019-S1;1;2019
3432;25/05/2019;25;mai/19;5;MAI;May;2019-S1;1;2019
3433;26/05/2019;26;mai/19;5;MAI;May;2019-S1;1;2019
3434;27/05/2019;27;mai/19;5;MAI;May;2019-S1;1;2019
3435;28/05/2019;28;mai/19;5;MAI;May;2019-S1;1;2019
3436;29/05/2019;29;mai/19;5;MAI;May;2019-S1;1;2019
3437;30/05/2019;30;mai/19;5;MAI;May;2019-S1;1;2019
3438;31/05/2019;31;mai/19;5;MAI;May;2019-S1;1;2019
3439;01/06/2019;1;jun/19;6;JUN;June;2019-S1;1;2019
3440;02/06/2019;2;jun/19;6;JUN;June;2019-S1;1;2019
3441;03/06/2019;3;jun/19;6;JUN;June;2019-S1;1;2019
3442;04/06/2019;4;jun/19;6;JUN;June;2019-S1;1;2019
3443;05/06/2019;5;jun/19;6;JUN;June;2019-S1;1;2019
